x1,x2,y1,y2
0.615054566389779,1.0421382540867612,2.1843362608446264,1.357437431303867
1.1090665392794814,0.5277871414299932,2.399123205292715,1.6548765645079315
0.6333909641859883,0.7377769430997682,1.7993556922850853,1.1604667357552954
0.7405896199653488,1.213833093453363,2.5717823152610255,1.6032269799262362
0.8271390558111398,0.565020298933825,1.9220769717194943,1.299063498641832
1.3591374909485978,0.7553773641609467,3.0167538454551472,2.065212919020903
1.1660902130980257,0.67863391265116,2.6116465117876624,1.7832769716357078
1.0411622122834037,0.904562282405261,2.6059113141851413,1.7280828762892009
0.5290138244243604,1.0305132540649764,2.074920530077986,1.273447611669896
1.2337482962802828,1.2361625109266297,3.26693016371016,2.138309488958376
0.8949500184310059,0.9130873037283245,2.3884989877846325,1.5606407322664548
1.3020471186286664,0.6656570586434568,2.8479123504213444,1.9579971189918242
0.7544211258598793,1.2060343655797612,2.576851104245816,1.6102240096479596
0.5568849366511518,0.604923903877619,1.529144244053989,0.9930632380772402
1.3666486408992002,1.1143151986132454,3.346043800709721,2.2309539164231382
0.7210289958843713,1.3740291792516777,2.782696499428067,1.7110586814154238
0.9049894480472597,1.4599891964246319,3.109779568608917,1.9415406912631035
0.8160964710182087,1.2178253497090674,2.667086340412611,1.6778335681499403
0.5766626999964473,1.0704273767339436,2.1834843220992695,1.3456948049226827
1.3432246942297046,0.6481371298518886,2.9115726908376964,2.0071340008752805
1.3489391477448613,0.9984644396072162,3.204581253261491,2.153184823882385
1.471465091435388,0.6728432212265337,3.165279144452083,2.187038415523698
0.8853769143951381,1.0118993966260432,2.4914634833470615,1.6098835206249742
1.4544881251086652,1.4829770733258507,3.880696564324348,2.5358021240180286
0.9457583608397189,0.6232524727031302,2.177881181925365,1.4755884924080391
1.1697246517218076,0.5459929666119734,2.523360458228679,1.7420160278485246
0.5825000496971554,1.249287445621339,2.4575155334097127,1.4964396872515333
1.3970985799815343,0.6616127584308815,3.020054982132153,2.0836267243658013
0.7980035006887627,0.6943354116824132,1.998385183140287,1.3250361648420115
0.7623048225963814,1.240723504206072,2.6348850092334177,1.643658145417348
0.505129549064457,1.2674998644589224,2.416669436344658,1.4549459196408332
1.0432025152804059,0.7408055696910306,2.449380457953647,1.6508591302288584
0.9755963670072532,1.0127808670715426,2.6238003619539274,1.7115202678734738
1.1363736775715227,1.0959085665091417,2.9611530353485738,1.9451750194527424
1.4782041340820062,1.4594183513155625,3.889737217414364,2.549524827922039
1.4086627578310877,1.3058664229436965,3.6129190974773344,2.3820051732043606
1.4101530757801566,1.0539618579635883,3.3595585398464367,2.255637158832628
1.0252556711071454,1.028992128254037,2.716812684852559,1.777954775095109
0.6040189498547629,1.1942738913174877,2.395459444361863,1.4683214603927561
0.680914595257901,1.1677887095846815,2.438394995656219,1.5136115229159421
1.4530402209867415,0.6985331519669052,3.147880116588186,2.1703917462078626
0.9119529833863587,1.3772375677299449,3.002829154235919,1.886822674705086
1.3650171206071817,1.0573568692738657,3.287415033914151,2.2010331728763366
1.172177279476176,0.9110579101802245,2.8259649405444773,1.8915669865860676
1.1287857958821612,0.9557941773427104,2.799510139340092,1.8606066901451463
0.7755587766489521,0.7658343759734378,2.0409489308693525,1.3377163838037804
1.3967472697408625,1.0956564845890606,3.3771291267555035,2.2588202680335514
0.7068913713433652,0.5871969562772243,1.741603410625543,1.159392550959615
0.9044052430754076,0.6396373891244097,2.121132561512086,1.4300467394356262
1.4935724923941036,1.2246334663221543,3.6636343350086107,2.4415660357460918
1.2357270815071209,1.3272879597656213,3.3753763737243854,2.1944785640509226
0.9450614124896827,1.0696933519804255,2.646751951982152,1.7118779203042216
1.060663169443735,0.7986734507844054,2.532521131011808,1.6993798866106216
0.9112554890866352,1.409843913184529,3.047051992367785,1.9100871687764702
1.2269879919679885,0.5698146736821882,2.6450074511738455,1.8263865492306965
0.8991968859040748,1.4736834533028915,3.1224107545444033,1.9464976238819063
1.1701451647023817,1.4250527406229347,3.40136513279246,2.183862341474312
1.2047156078805414,0.5668344433565712,2.6017806675448245,1.795544674442081
1.1095598712590458,0.9669054112947889,2.7801457974010995,1.8431365359646923
1.0400344641816561,1.316864269230818,3.0869209995516482,1.9742023394140897
0.7060818509133018,1.4396385295605771,2.8656384294154487,1.7520451638509917
0.6991614766227019,1.2072039720806997,2.5154187270105157,1.5604470420343948
1.2957388648160442,1.3685408737874074,3.5120462970837223,2.287090408098539
0.7903327777707566,0.7394775724324734,2.034449517404458,1.340178674419312
1.1559628278238538,1.0474079520007202,2.9387396092517473,1.9415363855811163
0.7996167758070248,1.0137800644106805,2.3750364227939027,1.5187244632587462
0.6444783784228287,1.3271969892745394,2.635481941891517,1.6100175802917307
0.9039566669804695,0.8867887749240041,2.372284472213947,1.5558501350991667
0.8102695268445897,1.1144676438707584,2.520369261087815,1.59847162674248
0.7433980162809622,1.4130453631173845,2.8636784102137764,1.7612434299234392
1.0881040426583761,0.9516204054723711,2.7299497832253627,1.8092877635717328
0.7453432529633598,1.232975920600343,2.6043876672440303,1.6221290794065277
1.247770611792863,1.463712538902446,3.557399216876913,2.2926660018084
1.2201466478542229,1.2465180558221332,3.2582899133673418,2.128690430295205
1.1952608669550928,0.9621650413606775,2.9140828507004986,1.945008649586185
0.6027427785732117,0.6307132326514343,1.626835263329846,1.0603758277544493
1.4436424281842912,0.9353984555869898,3.3107891285853475,2.245701937395566
1.0033396328927817,1.371090075247401,3.1090875926965227,1.973136800201336
1.3996736193674129,1.2247315025925873,3.5122993499046156,2.3276897849474794
0.6985798844363139,1.0403518994471086,2.280142899865233,1.4346984995326768
1.0944491868184307,1.3497499303559009,3.2026162295219476,2.053646249856778
1.4654085816772633,1.1003598021722176,3.4960069118528527,2.3464092389741436
1.498698245896687,0.8259633194367878,3.3212997371782538,2.274732570998765
0.5241686249805446,0.9661636569673007,1.9746968440217,1.2177757210884184
0.9813033334553166,1.3880244076739054,3.103491613956376,1.9627848126576506
0.791422689673608,1.2495555065115607,2.6813366790615687,1.6775245784529593
0.5637205683173145,0.7954527699234555,1.7802693178597102,1.1261913103318149
1.069624398943059,0.5429851861649555,2.336853473464046,1.6071793994520935
0.505083284699214,0.6910988516906343,1.566297981341523,0.9938993267797338
1.1112775896700215,1.3747009314398566,3.2571704711169294,2.087984294363163
1.3701814770345895,1.3471368180365428,3.599155725939574,2.359994103070387
1.3836014649738893,0.5019664295438951,2.900572864914569,2.0200683959076313
1.4543194831960382,0.5851335484709496,3.080150068657854,2.138333834543472
1.2398638198034742,1.3269098747144106,3.380993731652646,2.198912094407127
0.6847129575490888,0.6474367521614359,1.7699859833034064,1.1648339008290363
0.9346783210868053,0.8368647202054964,2.365485560178389,1.5644774487808772
1.3858994955478734,1.3536508070873503,3.6304243787227004,2.3819750903500094
0.7550462803347965,1.075314801038047,2.3977667329796977,1.5154179925770708
0.943312694728984,0.8319634439866004,2.37399344492304,1.5722089085753712
1.1169369758208951,0.9595850705495128,2.784349718459994,1.8482153347306063
0.6033525108781544,1.2732031974706688,2.5138170489676646,1.532682252397894
0.9901096610690625,0.6297893782400971,2.260790248254207,1.5353400088672984
0.5447044024357469,1.0325461960504034,2.0941027876076217,1.2882381065020265
0.8116274693091508,0.8653058446639744,2.2093481414610983,1.4374395648805507
1.252039686366025,0.6926198866852598,2.7766131216353935,1.9012966785599166
1.2154990865280646,1.1210537873455602,3.1112757672324243,2.0522274856416245
1.441554243758317,1.3750101743710648,3.7395552529227714,2.459026281888661
1.2768953667087695,1.2239516110072879,3.319038979637223,2.181508904664838
0.7152285149871862,1.2640891552766336,2.6153339159784323,1.6189580135968766
1.4049711806332505,0.5865148159591717,2.9879382459580426,2.0716871545094833
1.0522641470114036,0.5058611339955037,2.2796328215316164,1.5717554380559626
1.3448978875768562,0.8436509797895793,3.0610851407849657,2.080684414253468
1.4224894837730404,0.8534803682225409,3.2061178304303506,2.1852646068224932
1.3289612789391418,0.8114509099937057,3.0066443191150958,2.047126947985574
0.8941979979597263,0.7744225368777933,2.2355203052295103,1.4828723426966337
1.0981881365821267,1.3771626664627898,3.242498999693847,2.0757194840725344
0.9326980795636002,1.0958592023015772,2.66128258632819,1.7148640781450595
1.1941471357469509,1.4986593123800995,3.527306157820918,2.2578650309991706
0.9846864896036265,1.2652687981396413,2.9463783405850728,1.8815206874125934
0.6282603415760732,1.4607980857638994,2.825002189256418,1.7097816120680562
1.1443704966138135,0.9918525061982781,2.8617563691264847,1.8981409486895586
0.7047062161706552,1.4675335818979598,2.906442472582765,1.77394377481852
